Date,Time,Open,High,Low,Close,Volume
2018.03.11,0:00,9442.54,9641.15,7455,8297.69,71791
2018.03.18,0:00,7966.1,8939.83,7805.51,8392.07,75270
2018.03.25,0:00,8367.31,8425.47,6887.16,6892.28,62948
2018.04.01,0:00,6712.98,7334.69,6340.58,6427.35,80826
2018.04.08,0:00,6770.42,8030.74,6437.25,7696.7,70958
2018.04.15,0:00,8284.36,8408.25,7626.45,8313.88,71366
2018.04.22,0:00,8689.84,9499.53,8435.17,8745.17,70819
2018.04.29,0:00,8979.12,9539.36,8612.13,9429.03,65761
2018.05.06,0:00,9271.23,9383.5,8170.07,8211.45,69272
2018.05.13,0:00,8408.89,8656.74,7727.85,8024.35,72032
2018.05.20,0:00,8224.96,8359.41,7080.7,7253.03,69088
2018.05.27,0:00,7117.55,7405.37,6868.15,7242.26,65874
2018.06.03,0:00,7422.63,7547.19,7164.45,7447.59,55694
2018.06.17,0:00,6252.13,6815.39,5976.89,6041.89,96940
2018.06.24,0:00,6181.39,6305.39,5766.39,5882.39,160971
2018.07.01,0:00,6344.39,6780.89,6251.89,6553.89,283719
2018.07.08,0:00,6718.39,6794.39,6053.39,6164.39,246772
2018.07.15,0:00,6354.39,7627.39,6312.89,7330.39,186706
2018.07.22,0:00,7518.89,8460.39,7312.39,8209.39,172211
2018.07.29,0:00,8187.39,8263.89,7269.39,7365.39,153008
2018.08.05,0:00,7046.39,7143.89,6099.39,6168.89,307758
2018.08.12,0:00,6319.49,6614.89,5854.89,6456.39,528037
2018.08.19,0:00,6497.39,6856.89,6211.89,6591.89,265852
2018.08.26,0:00,6668.39,7110.89,6629.39,7025.89,176917
2018.09.02,0:00,7267.89,7386.39,6204.39,6429.39,219667
2018.09.09,0:00,6363.89,6563.89,6151.39,6514.89,393570
2018.09.16,0:00,6483.39,6759.89,6083.39,6691.89,257006
2018.09.23,0:00,6658.89,6767.89,6304.89,6624.39,182870
2018.09.30,0:00,6530.89,6620.39,6380.89,6528.89,219024
2018.10.07,0:00,6517.89,6645.39,6047.81,6201.04,334329
2018.10.14,0:00,6207.93,6771.32,6139.92,6368.64,547272
2018.10.21,0:00,6414.39,6479.46,6346.37,6382.88,337588
2018.10.28,0:00,6372.88,6413.63,6179.14,6330.88,314837
2018.11.04,0:00,6390.13,6528.38,6292.13,6312.63,428238
2018.11.11,0:00,6300.13,6381.63,5179.73,5443.88,538495
2018.11.18,0:00,5529.43,5545.18,4018.38,4239.63,628978
2018.11.25,0:00,3987.63,4382.88,3498.63,3911.31,485264
2018.12.02,0:00,4137.31,4139.81,3189.13,3371.88,460234
2018.12.09,0:00,3478.13,3574.13,3119.38,3139.83,230780
2018.12.16,0:00,3165.13,4157.38,3163.13,3829.88,381077
2018.12.23,0:00,3986.63,4220.13,3548.13,3874.13,226010
2018.12.30,0:00,3797.13,3898.13,3680.38,3813.88,223056
2019.01.06,0:00,4018.78,4098.63,3549.13,3630.63,345742
2019.01.13,0:00,3488.38,3698.88,3478.13,3595.63,265255
2019.01.20,0:00,3519.13,3598.63,3405.63,3539.64,192791
2019.01.27,0:00,3522.14,3525.14,3310.29,3429.63,165143
2019.02.03,0:00,3372.38,3690.18,3314.86,3576.13,60210
2019.02.10,0:00,3589.13,3638.88,3514.89,3545.89,65503
2019.02.17,0:00,3573.64,3969.14,3573.64,3921.64,201227
2019.02.24,0:00,3761.88,3869.3,3634.3,3808.9,124938
2019.03.03,0:00,3711.5,3903,3700.5,3854.5,74656
2019.03.10,0:00,3882.9,3907.9,3780.1,3897.6,95485
2019.03.17,0:00,3977.6,4045.3,3903.7,3962.5,112415
2019.03.24,0:00,3954.5,4088.5,3834.1,4061.8,87998
2019.03.31,0:00,4079.8,5326.7,4038.6,4983.8,318814
2019.04.07,0:00,5142.3,5449.2,4886.7,5029,258566
2019.04.14,0:00,5079.3,5344.3,4946.1,5253,83218
2019.04.21,0:00,5243.8,5622.5,4953.1,5084.3,125813
